building_count,total_risk,grid_id,grid_bounds,avg_risk
149.0,54.5641688704,1255,"[[42.417482008500059, -83.251835], [42.417482008500059, -83.244247000000001], [42.423970606800061, -83.244247000000001], [42.423970606800061, -83.251835]]",0.366202475641
248.0,88.5505747199,1256,"[[42.417482008500059, -83.244247000000001], [42.417482008500059, -83.236659000000003], [42.423970606800061, -83.236659000000003], [42.423970606800061, -83.244247000000001]]",0.357058769032
140.0,36.3074838221,1257,"[[42.417482008500059, -83.236659000000003], [42.417482008500059, -83.229071000000005], [42.423970606800061, -83.229071000000005], [42.423970606800061, -83.236659000000003]]",0.259339170158
123.0,34.9465658367,1258,"[[42.417482008500059, -83.229071000000005], [42.417482008500059, -83.221483000000006], [42.423970606800061, -83.221483000000006], [42.423970606800061, -83.229071000000005]]",0.284118421436
138.0,39.2764164805,1259,"[[42.417482008500059, -83.221483000000006], [42.417482008500059, -83.213895000000008], [42.423970606800061, -83.213895000000008], [42.423970606800061, -83.221483000000006]]",0.284611713627
267.0,94.106613636,1260,"[[42.417482008500059, -83.213895000000008], [42.417482008500059, -83.20630700000001], [42.423970606800061, -83.20630700000001], [42.423970606800061, -83.213895000000008]]",0.352459227101
187.0,53.67536816,1261,"[[42.417482008500059, -83.20630700000001], [42.417482008500059, -83.198719000000011], [42.423970606800061, -83.198719000000011], [42.423970606800061, -83.20630700000001]]",0.287034054332
68.0,18.3087826967,1262,"[[42.417482008500059, -83.198719000000011], [42.417482008500059, -83.191131000000013], [42.423970606800061, -83.191131000000013], [42.423970606800061, -83.198719000000011]]",0.269246804364
131.0,33.9525980949,1263,"[[42.417482008500059, -83.191131000000013], [42.417482008500059, -83.183543000000014], [42.423970606800061, -83.183543000000014], [42.423970606800061, -83.191131000000013]]",0.259180138129
137.0,32.3573109806,1264,"[[42.417482008500059, -83.183543000000014], [42.417482008500059, -83.175955000000016], [42.423970606800061, -83.175955000000016], [42.423970606800061, -83.183543000000014]]",0.236184751683
129.0,32.3280461133,1265,"[[42.417482008500059, -83.175955000000016], [42.417482008500059, -83.168367000000018], [42.423970606800061, -83.168367000000018], [42.423970606800061, -83.175955000000016]]",0.25060500863
152.0,43.5211962163,1266,"[[42.417482008500059, -83.168367000000018], [42.417482008500059, -83.160779000000019], [42.423970606800061, -83.160779000000019], [42.423970606800061, -83.168367000000018]]",0.286323659318
332.0,123.716973454,1267,"[[42.417482008500059, -83.160779000000019], [42.417482008500059, -83.153191000000021], [42.423970606800061, -83.153191000000021], [42.423970606800061, -83.160779000000019]]",0.372641486306
190.0,63.7727666795,1268,"[[42.417482008500059, -83.153191000000021], [42.417482008500059, -83.145603000000023], [42.423970606800061, -83.145603000000023], [42.423970606800061, -83.153191000000021]]",0.335646140419
226.0,78.4672093689,1269,"[[42.417482008500059, -83.145603000000023], [42.417482008500059, -83.138015000000024], [42.423970606800061, -83.138015000000024], [42.423970606800061, -83.145603000000023]]",0.347200041455
153.0,44.8019449413,1270,"[[42.417482008500059, -83.138015000000024], [42.417482008500059, -83.130427000000026], [42.423970606800061, -83.130427000000026], [42.423970606800061, -83.138015000000024]]",0.292823169551
8.0,2.37475389242,1271,"[[42.417482008500059, -83.130427000000026], [42.417482008500059, -83.122839000000027], [42.423970606800061, -83.122839000000027], [42.423970606800061, -83.130427000000026]]",0.296844236553
99.0,23.8595317602,1272,"[[42.417482008500059, -83.122839000000027], [42.417482008500059, -83.115251000000029], [42.423970606800061, -83.115251000000029], [42.423970606800061, -83.122839000000027]]",0.241005371315
179.0,44.1018895507,1273,"[[42.417482008500059, -83.115251000000029], [42.417482008500059, -83.107663000000031], [42.423970606800061, -83.107663000000031], [42.423970606800061, -83.115251000000029]]",0.246379271233
247.0,67.323491782,1274,"[[42.417482008500059, -83.107663000000031], [42.417482008500059, -83.100075000000032], [42.423970606800061, -83.100075000000032], [42.423970606800061, -83.107663000000031]]",0.272564744056
118.0,36.4429560304,1275,"[[42.417482008500059, -83.100075000000032], [42.417482008500059, -83.092487000000034], [42.423970606800061, -83.092487000000034], [42.423970606800061, -83.100075000000032]]",0.308838610427
109.0,36.0295213461,1276,"[[42.417482008500059, -83.092487000000034], [42.417482008500059, -83.084899000000036], [42.423970606800061, -83.084899000000036], [42.423970606800061, -83.092487000000034]]",0.330546067395
227.0,76.7077538073,1277,"[[42.417482008500059, -83.084899000000036], [42.417482008500059, -83.077311000000037], [42.423970606800061, -83.077311000000037], [42.423970606800061, -83.084899000000036]]",0.337919620296
243.0,82.5541215837,1278,"[[42.417482008500059, -83.077311000000037], [42.417482008500059, -83.069723000000039], [42.423970606800061, -83.069723000000039], [42.423970606800061, -83.077311000000037]]",0.339728895406
197.0,63.2855709791,1279,"[[42.417482008500059, -83.069723000000039], [42.417482008500059, -83.06213500000004], [42.423970606800061, -83.06213500000004], [42.423970606800061, -83.069723000000039]]",0.321246553193
117.0,35.8908153474,1280,"[[42.417482008500059, -83.06213500000004], [42.417482008500059, -83.054547000000042], [42.423970606800061, -83.054547000000042], [42.423970606800061, -83.06213500000004]]",0.306759105534
124.0,36.6248373389,1281,"[[42.417482008500059, -83.054547000000042], [42.417482008500059, -83.046959000000044], [42.423970606800061, -83.046959000000044], [42.423970606800061, -83.054547000000042]]",0.295361591443
142.0,41.0565566122,1282,"[[42.417482008500059, -83.046959000000044], [42.417482008500059, -83.039371000000045], [42.423970606800061, -83.039371000000045], [42.423970606800061, -83.046959000000044]]",0.289130680368
79.0,21.0637826621,1283,"[[42.417482008500059, -83.039371000000045], [42.417482008500059, -83.031783000000047], [42.423970606800061, -83.031783000000047], [42.423970606800061, -83.039371000000045]]",0.26663016028
86.0,29.2405608892,1284,"[[42.417482008500059, -83.031783000000047], [42.417482008500059, -83.024195000000049], [42.423970606800061, -83.024195000000049], [42.423970606800061, -83.031783000000047]]",0.340006521968
40.0,8.30924758315,1285,"[[42.417482008500059, -83.024195000000049], [42.417482008500059, -83.01660700000005], [42.423970606800061, -83.01660700000005], [42.423970606800061, -83.024195000000049]]",0.207731189579
43.0,9.06790223718,1286,"[[42.417482008500059, -83.01660700000005], [42.417482008500059, -83.009019000000052], [42.423970606800061, -83.009019000000052], [42.423970606800061, -83.01660700000005]]",0.210881447376
207.0,60.8319916427,1287,"[[42.417482008500059, -83.009019000000052], [42.417482008500059, -83.001431000000053], [42.423970606800061, -83.001431000000053], [42.423970606800061, -83.009019000000052]]",0.293874355762
198.0,66.231865257,1288,"[[42.417482008500059, -83.001431000000053], [42.417482008500059, -82.993843000000055], [42.423970606800061, -82.993843000000055], [42.423970606800061, -83.001431000000053]]",0.334504369985
291.0,101.433038831,1289,"[[42.417482008500059, -82.993843000000055], [42.417482008500059, -82.986255000000057], [42.423970606800061, -82.986255000000057], [42.423970606800061, -82.993843000000055]]",0.348567143748
243.0,84.5209277868,1290,"[[42.417482008500059, -82.986255000000057], [42.417482008500059, -82.978667000000058], [42.423970606800061, -82.978667000000058], [42.423970606800061, -82.986255000000057]]",0.347822748094
251.0,87.5844128132,1291,"[[42.417482008500059, -82.978667000000058], [42.417482008500059, -82.97107900000006], [42.423970606800061, -82.97107900000006], [42.423970606800061, -82.978667000000058]]",0.348941883718
270.0,89.8863173723,1292,"[[42.417482008500059, -82.97107900000006], [42.417482008500059, -82.963491000000062], [42.423970606800061, -82.963491000000062], [42.423970606800061, -82.97107900000006]]",0.332912286564
276.0,96.0209725499,1293,"[[42.417482008500059, -82.963491000000062], [42.417482008500059, -82.955903000000063], [42.423970606800061, -82.955903000000063], [42.423970606800061, -82.963491000000062]]",0.347902074456
257.0,80.4607465267,1294,"[[42.417482008500059, -82.955903000000063], [42.417482008500059, -82.948315000000065], [42.423970606800061, -82.948315000000065], [42.423970606800061, -82.955903000000063]]",0.313076834734
267.0,88.7323073149,1295,"[[42.417482008500059, -82.948315000000065], [42.417482008500059, -82.940727000000066], [42.423970606800061, -82.940727000000066], [42.423970606800061, -82.948315000000065]]",0.332330739007
221.0,67.6253015101,1296,"[[42.417482008500059, -82.940727000000066], [42.417482008500059, -82.933139000000068], [42.423970606800061, -82.933139000000068], [42.423970606800061, -82.940727000000066]]",0.305996839412
187.0,52.1412222981,1297,"[[42.417482008500059, -82.933139000000068], [42.417482008500059, -82.92555100000007], [42.423970606800061, -82.92555100000007], [42.423970606800061, -82.933139000000068]]",0.278830065765
123.0,36.6299563348,1298,"[[42.417482008500059, -82.92555100000007], [42.417482008500059, -82.917963000000071], [42.423970606800061, -82.917963000000071], [42.423970606800061, -82.92555100000007]]",0.297804523047
60.0,15.5741828084,1299,"[[42.417482008500059, -82.917963000000071], [42.417482008500059, -82.910375000000073], [42.423970606800061, -82.910375000000073], [42.423970606800061, -82.917963000000071]]",0.259569713473
86.0,22.5452799499,1300,"[[42.423970606800061, -83.289774999999992], [42.423970606800061, -83.282186999999993], [42.430459205100064, -83.282186999999993], [42.430459205100064, -83.289774999999992]]",0.262154418022
214.0,55.9179039895,1301,"[[42.423970606800061, -83.282186999999993], [42.423970606800061, -83.274598999999995], [42.430459205100064, -83.274598999999995], [42.430459205100064, -83.282186999999993]]",0.261298616774
101.0,20.4485921562,1302,"[[42.423970606800061, -83.274598999999995], [42.423970606800061, -83.267010999999997], [42.430459205100064, -83.267010999999997], [42.430459205100064, -83.274598999999995]]",0.202461308477
41.0,9.70703598857,1303,"[[42.423970606800061, -83.267010999999997], [42.423970606800061, -83.259422999999998], [42.430459205100064, -83.259422999999998], [42.430459205100064, -83.267010999999997]]",0.236756975331
228.0,73.9620553851,1304,"[[42.423970606800061, -83.259422999999998], [42.423970606800061, -83.251835], [42.430459205100064, -83.251835], [42.430459205100064, -83.259422999999998]]",0.324394979759
250.0,75.9252141714,1305,"[[42.423970606800061, -83.251835], [42.423970606800061, -83.244247000000001], [42.430459205100064, -83.244247000000001], [42.430459205100064, -83.251835]]",0.303700856686
267.0,88.5883454382,1306,"[[42.423970606800061, -83.244247000000001], [42.423970606800061, -83.236659000000003], [42.430459205100064, -83.236659000000003], [42.430459205100064, -83.244247000000001]]",0.331791555948
235.0,67.17658481,1307,"[[42.423970606800061, -83.236659000000003], [42.423970606800061, -83.229071000000005], [42.430459205100064, -83.229071000000005], [42.430459205100064, -83.236659000000003]]",0.285857807702
230.0,69.8334143758,1308,"[[42.423970606800061, -83.229071000000005], [42.423970606800061, -83.221483000000006], [42.430459205100064, -83.221483000000006], [42.430459205100064, -83.229071000000005]]",0.303623540764
248.0,75.7281731069,1309,"[[42.423970606800061, -83.221483000000006], [42.423970606800061, -83.213895000000008], [42.430459205100064, -83.213895000000008], [42.430459205100064, -83.221483000000006]]",0.305355536721
354.0,116.443955243,1310,"[[42.423970606800061, -83.213895000000008], [42.423970606800061, -83.20630700000001], [42.430459205100064, -83.20630700000001], [42.430459205100064, -83.213895000000008]]",0.328937726674
263.0,89.4887828529,1311,"[[42.423970606800061, -83.20630700000001], [42.423970606800061, -83.198719000000011], [42.430459205100064, -83.198719000000011], [42.430459205100064, -83.20630700000001]]",0.34026153176
173.0,54.6469320059,1312,"[[42.423970606800061, -83.198719000000011], [42.423970606800061, -83.191131000000013], [42.430459205100064, -83.191131000000013], [42.430459205100064, -83.198719000000011]]",0.315878219687
186.0,54.4570037424,1313,"[[42.423970606800061, -83.191131000000013], [42.423970606800061, -83.183543000000014], [42.430459205100064, -83.183543000000014], [42.430459205100064, -83.191131000000013]]",0.292779590013
181.0,58.2745530307,1314,"[[42.423970606800061, -83.183543000000014], [42.423970606800061, -83.175955000000016], [42.430459205100064, -83.175955000000016], [42.430459205100064, -83.183543000000014]]",0.321958856523
199.0,63.379257679,1315,"[[42.423970606800061, -83.175955000000016], [42.423970606800061, -83.168367000000018], [42.430459205100064, -83.168367000000018], [42.430459205100064, -83.175955000000016]]",0.318488732055
250.0,77.7620755434,1316,"[[42.423970606800061, -83.168367000000018], [42.423970606800061, -83.160779000000019], [42.430459205100064, -83.160779000000019], [42.430459205100064, -83.168367000000018]]",0.311048302174
264.0,82.17692402,1317,"[[42.423970606800061, -83.160779000000019], [42.423970606800061, -83.153191000000021], [42.430459205100064, -83.153191000000021], [42.430459205100064, -83.160779000000019]]",0.311276227349
160.0,47.097909838,1318,"[[42.423970606800061, -83.153191000000021], [42.423970606800061, -83.145603000000023], [42.430459205100064, -83.145603000000023], [42.430459205100064, -83.153191000000021]]",0.294361936487
200.0,65.8496076464,1319,"[[42.423970606800061, -83.145603000000023], [42.423970606800061, -83.138015000000024], [42.430459205100064, -83.138015000000024], [42.430459205100064, -83.145603000000023]]",0.329248038232
118.0,30.4061647654,1320,"[[42.423970606800061, -83.138015000000024], [42.423970606800061, -83.130427000000026], [42.430459205100064, -83.130427000000026], [42.430459205100064, -83.138015000000024]]",0.257679362418
25.0,8.00461262465,1321,"[[42.423970606800061, -83.130427000000026], [42.423970606800061, -83.122839000000027], [42.430459205100064, -83.122839000000027], [42.430459205100064, -83.130427000000026]]",0.320184504986
31.0,9.19350522756,1322,"[[42.423970606800061, -83.122839000000027], [42.423970606800061, -83.115251000000029], [42.430459205100064, -83.115251000000029], [42.430459205100064, -83.122839000000027]]",0.29656468476
74.0,18.180249989,1323,"[[42.423970606800061, -83.115251000000029], [42.423970606800061, -83.107663000000031], [42.430459205100064, -83.107663000000031], [42.430459205100064, -83.115251000000029]]",0.245679053906
220.0,62.6755146086,1324,"[[42.423970606800061, -83.107663000000031], [42.423970606800061, -83.100075000000032], [42.430459205100064, -83.100075000000032], [42.430459205100064, -83.107663000000031]]",0.284888702766
109.0,26.9799277484,1325,"[[42.423970606800061, -83.100075000000032], [42.423970606800061, -83.092487000000034], [42.430459205100064, -83.092487000000034], [42.430459205100064, -83.100075000000032]]",0.247522272921
272.0,96.4307719469,1326,"[[42.423970606800061, -83.092487000000034], [42.423970606800061, -83.084899000000036], [42.430459205100064, -83.084899000000036], [42.430459205100064, -83.092487000000034]]",0.354524896864
236.0,77.3520259857,1327,"[[42.423970606800061, -83.084899000000036], [42.423970606800061, -83.077311000000037], [42.430459205100064, -83.077311000000037], [42.430459205100064, -83.084899000000036]]",0.327762821973
217.0,72.0062294602,1328,"[[42.423970606800061, -83.077311000000037], [42.423970606800061, -83.069723000000039], [42.430459205100064, -83.069723000000039], [42.430459205100064, -83.077311000000037]]",0.331825942213
249.0,78.1572985649,1329,"[[42.423970606800061, -83.069723000000039], [42.423970606800061, -83.06213500000004], [42.430459205100064, -83.06213500000004], [42.430459205100064, -83.069723000000039]]",0.313884733192
113.0,32.3447531164,1330,"[[42.423970606800061, -83.06213500000004], [42.423970606800061, -83.054547000000042], [42.430459205100064, -83.054547000000042], [42.430459205100064, -83.06213500000004]]",0.286236753242
174.0,58.0052458942,1331,"[[42.423970606800061, -83.054547000000042], [42.423970606800061, -83.046959000000044], [42.430459205100064, -83.046959000000044], [42.430459205100064, -83.054547000000042]]",0.33336348215
168.0,54.8573737442,1332,"[[42.423970606800061, -83.046959000000044], [42.423970606800061, -83.039371000000045], [42.430459205100064, -83.039371000000045], [42.430459205100064, -83.046959000000044]]",0.326531986573
95.0,29.6943657994,1333,"[[42.423970606800061, -83.039371000000045], [42.423970606800061, -83.031783000000047], [42.430459205100064, -83.031783000000047], [42.430459205100064, -83.039371000000045]]",0.312572271573
125.0,40.8840172291,1334,"[[42.423970606800061, -83.031783000000047], [42.423970606800061, -83.024195000000049], [42.430459205100064, -83.024195000000049], [42.430459205100064, -83.031783000000047]]",0.327072137833
57.0,9.94005641341,1335,"[[42.423970606800061, -83.024195000000049], [42.423970606800061, -83.01660700000005], [42.430459205100064, -83.01660700000005], [42.430459205100064, -83.024195000000049]]",0.174386954621
72.0,21.1489763558,1336,"[[42.423970606800061, -83.01660700000005], [42.423970606800061, -83.009019000000052], [42.430459205100064, -83.009019000000052], [42.430459205100064, -83.01660700000005]]",0.293735782719
153.0,48.8679238558,1337,"[[42.423970606800061, -83.009019000000052], [42.423970606800061, -83.001431000000053], [42.430459205100064, -83.001431000000053], [42.430459205100064, -83.009019000000052]]",0.319398195136
178.0,59.8199215829,1338,"[[42.423970606800061, -83.001431000000053], [42.423970606800061, -82.993843000000055], [42.430459205100064, -82.993843000000055], [42.430459205100064, -83.001431000000053]]",0.336066975185
230.0,82.5446646511,1339,"[[42.423970606800061, -82.993843000000055], [42.423970606800061, -82.986255000000057], [42.430459205100064, -82.986255000000057], [42.430459205100064, -82.993843000000055]]",0.358889846309
321.0,111.014374673,1340,"[[42.423970606800061, -82.986255000000057], [42.423970606800061, -82.978667000000058], [42.430459205100064, -82.978667000000058], [42.430459205100064, -82.986255000000057]]",0.345839173437
231.0,83.4171760976,1341,"[[42.423970606800061, -82.978667000000058], [42.423970606800061, -82.97107900000006], [42.430459205100064, -82.97107900000006], [42.430459205100064, -82.978667000000058]]",0.36111331644
246.0,85.7680502236,1342,"[[42.423970606800061, -82.97107900000006], [42.423970606800061, -82.963491000000062], [42.430459205100064, -82.963491000000062], [42.430459205100064, -82.97107900000006]]",0.348650610665
193.0,56.4652091563,1343,"[[42.423970606800061, -82.963491000000062], [42.423970606800061, -82.955903000000063], [42.430459205100064, -82.955903000000063], [42.430459205100064, -82.963491000000062]]",0.292565850551
216.0,62.0335831046,1344,"[[42.423970606800061, -82.955903000000063], [42.423970606800061, -82.948315000000065], [42.430459205100064, -82.948315000000065], [42.430459205100064, -82.955903000000063]]",0.287192514373
258.0,74.0964711308,1345,"[[42.423970606800061, -82.948315000000065], [42.423970606800061, -82.940727000000066], [42.430459205100064, -82.940727000000066], [42.430459205100064, -82.948315000000065]]",0.287195624538
187.0,54.8450845778,1346,"[[42.423970606800061, -82.940727000000066], [42.423970606800061, -82.933139000000068], [42.430459205100064, -82.933139000000068], [42.430459205100064, -82.940727000000066]]",0.293289222341
69.0,18.7321619391,1347,"[[42.423970606800061, -82.933139000000068], [42.423970606800061, -82.92555100000007], [42.430459205100064, -82.92555100000007], [42.430459205100064, -82.933139000000068]]",0.271480607814
2.0,0.473660439253,1348,"[[42.423970606800061, -82.92555100000007], [42.423970606800061, -82.917963000000071], [42.430459205100064, -82.917963000000071], [42.430459205100064, -82.92555100000007]]",0.236830219626
90.0,30.8251633942,1350,"[[42.430459205100064, -83.289774999999992], [42.430459205100064, -83.282186999999993], [42.436947803400066, -83.282186999999993], [42.436947803400066, -83.289774999999992]]",0.342501815491
103.0,30.5903486907,1351,"[[42.430459205100064, -83.282186999999993], [42.430459205100064, -83.274598999999995], [42.436947803400066, -83.274598999999995], [42.436947803400066, -83.282186999999993]]",0.296993676609
57.0,13.6132934988,1352,"[[42.430459205100064, -83.274598999999995], [42.430459205100064, -83.267010999999997], [42.436947803400066, -83.267010999999997], [42.436947803400066, -83.274598999999995]]",0.238829710504
134.0,45.863407284,1353,"[[42.430459205100064, -83.267010999999997], [42.430459205100064, -83.259422999999998], [42.436947803400066, -83.259422999999998], [42.436947803400066, -83.267010999999997]]",0.342264233463
230.0,79.6391234994,1354,"[[42.430459205100064, -83.259422999999998], [42.430459205100064, -83.251835], [42.436947803400066, -83.251835], [42.436947803400066, -83.259422999999998]]",0.346257058693
194.0,60.7478990257,1355,"[[42.430459205100064, -83.251835], [42.430459205100064, -83.244247000000001], [42.436947803400066, -83.244247000000001], [42.436947803400066, -83.251835]]",0.313133500132
172.0,52.1582222283,1356,"[[42.430459205100064, -83.244247000000001], [42.430459205100064, -83.236659000000003], [42.436947803400066, -83.236659000000003], [42.436947803400066, -83.244247000000001]]",0.303245478071
164.0,46.0600226223,1357,"[[42.430459205100064, -83.236659000000003], [42.430459205100064, -83.229071000000005], [42.436947803400066, -83.229071000000005], [42.436947803400066, -83.236659000000003]]",0.280853796478
194.0,64.8902378082,1358,"[[42.430459205100064, -83.229071000000005], [42.430459205100064, -83.221483000000006], [42.436947803400066, -83.221483000000006], [42.436947803400066, -83.229071000000005]]",0.334485761898
329.0,131.620324016,1359,"[[42.430459205100064, -83.221483000000006], [42.430459205100064, -83.213895000000008], [42.436947803400066, -83.213895000000008], [42.436947803400066, -83.221483000000006]]",0.400061775123
338.0,128.40267837,1360,"[[42.430459205100064, -83.213895000000008], [42.430459205100064, -83.20630700000001], [42.436947803400066, -83.20630700000001], [42.436947803400066, -83.213895000000008]]",0.379889580978
252.0,84.389303565,1361,"[[42.430459205100064, -83.20630700000001], [42.430459205100064, -83.198719000000011], [42.436947803400066, -83.198719000000011], [42.436947803400066, -83.20630700000001]]",0.33487818875
131.0,37.362054348,1362,"[[42.430459205100064, -83.198719000000011], [42.430459205100064, -83.191131000000013], [42.436947803400066, -83.191131000000013], [42.436947803400066, -83.198719000000011]]",0.28520652174
156.0,32.86569947,1363,"[[42.430459205100064, -83.191131000000013], [42.430459205100064, -83.183543000000014], [42.436947803400066, -83.183543000000014], [42.436947803400066, -83.191131000000013]]",0.210677560705
132.0,32.7345932126,1364,"[[42.430459205100064, -83.183543000000014], [42.430459205100064, -83.175955000000016], [42.436947803400066, -83.175955000000016], [42.436947803400066, -83.183543000000014]]",0.24798934252
192.0,53.3437965214,1365,"[[42.430459205100064, -83.175955000000016], [42.430459205100064, -83.168367000000018], [42.436947803400066, -83.168367000000018], [42.436947803400066, -83.175955000000016]]",0.277832273549
173.0,42.449271977,1366,"[[42.430459205100064, -83.168367000000018], [42.430459205100064, -83.160779000000019], [42.436947803400066, -83.160779000000019], [42.436947803400066, -83.168367000000018]]",0.245371514318
125.0,28.9929498732,1367,"[[42.430459205100064, -83.160779000000019], [42.430459205100064, -83.153191000000021], [42.436947803400066, -83.153191000000021], [42.436947803400066, -83.160779000000019]]",0.231943598986
140.0,37.0234712958,1368,"[[42.430459205100064, -83.153191000000021], [42.430459205100064, -83.145603000000023], [42.436947803400066, -83.145603000000023], [42.436947803400066, -83.153191000000021]]",0.264453366399
243.0,81.9253385663,1369,"[[42.430459205100064, -83.145603000000023], [42.430459205100064, -83.138015000000024], [42.436947803400066, -83.138015000000024], [42.436947803400066, -83.145603000000023]]",0.337141310972
99.0,25.3334466517,1370,"[[42.430459205100064, -83.138015000000024], [42.430459205100064, -83.130427000000026], [42.436947803400066, -83.130427000000026], [42.436947803400066, -83.138015000000024]]",0.255893400522
47.0,13.2892898321,1371,"[[42.430459205100064, -83.130427000000026], [42.430459205100064, -83.122839000000027], [42.436947803400066, -83.122839000000027], [42.436947803400066, -83.130427000000026]]",0.282750847492
105.0,26.2439693212,1372,"[[42.430459205100064, -83.122839000000027], [42.430459205100064, -83.115251000000029], [42.436947803400066, -83.115251000000029], [42.436947803400066, -83.122839000000027]]",0.249942564964
194.0,65.6595999002,1373,"[[42.430459205100064, -83.115251000000029], [42.430459205100064, -83.107663000000031], [42.436947803400066, -83.107663000000031], [42.436947803400066, -83.115251000000029]]",0.338451545878
196.0,51.0109168291,1374,"[[42.430459205100064, -83.107663000000031], [42.430459205100064, -83.100075000000032], [42.436947803400066, -83.100075000000032], [42.436947803400066, -83.107663000000031]]",0.26025977974
260.0,82.7671479285,1375,"[[42.430459205100064, -83.100075000000032], [42.430459205100064, -83.092487000000034], [42.436947803400066, -83.092487000000034], [42.436947803400066, -83.100075000000032]]",0.31833518434
199.0,58.5130052268,1376,"[[42.430459205100064, -83.092487000000034], [42.430459205100064, -83.084899000000036], [42.436947803400066, -83.084899000000036], [42.436947803400066, -83.092487000000034]]",0.294035202145
206.0,63.5447969735,1377,"[[42.430459205100064, -83.084899000000036], [42.430459205100064, -83.077311000000037], [42.436947803400066, -83.077311000000037], [42.436947803400066, -83.084899000000036]]",0.308469888221
265.0,72.9322709739,1378,"[[42.430459205100064, -83.077311000000037], [42.430459205100064, -83.069723000000039], [42.436947803400066, -83.069723000000039], [42.436947803400066, -83.077311000000037]]",0.275216116883
200.0,53.506078273,1379,"[[42.430459205100064, -83.069723000000039], [42.430459205100064, -83.06213500000004], [42.436947803400066, -83.06213500000004], [42.436947803400066, -83.069723000000039]]",0.267530391365
269.0,87.8541267216,1380,"[[42.430459205100064, -83.06213500000004], [42.430459205100064, -83.054547000000042], [42.436947803400066, -83.054547000000042], [42.436947803400066, -83.06213500000004]]",0.326595266623
274.0,90.5220712125,1381,"[[42.430459205100064, -83.054547000000042], [42.430459205100064, -83.046959000000044], [42.436947803400066, -83.046959000000044], [42.436947803400066, -83.054547000000042]]",0.330372522673
227.0,67.6262412965,1382,"[[42.430459205100064, -83.046959000000044], [42.430459205100064, -83.039371000000045], [42.436947803400066, -83.039371000000045], [42.436947803400066, -83.046959000000044]]",0.297912957253
141.0,42.2144447267,1383,"[[42.430459205100064, -83.039371000000045], [42.430459205100064, -83.031783000000047], [42.436947803400066, -83.031783000000047], [42.436947803400066, -83.039371000000045]]",0.299393225012
274.0,81.5631178915,1384,"[[42.430459205100064, -83.031783000000047], [42.430459205100064, -83.024195000000049], [42.436947803400066, -83.024195000000049], [42.436947803400066, -83.031783000000047]]",0.297675612743
135.0,33.7431652248,1385,"[[42.430459205100064, -83.024195000000049], [42.430459205100064, -83.01660700000005], [42.436947803400066, -83.01660700000005], [42.436947803400066, -83.024195000000049]]",0.249949372035
179.0,51.3692243695,1386,"[[42.430459205100064, -83.01660700000005], [42.430459205100064, -83.009019000000052], [42.436947803400066, -83.009019000000052], [42.436947803400066, -83.01660700000005]]",0.286978907092
249.0,70.0726425946,1387,"[[42.430459205100064, -83.009019000000052], [42.430459205100064, -83.001431000000053], [42.436947803400066, -83.001431000000053], [42.436947803400066, -83.009019000000052]]",0.28141623532
213.0,62.5331107378,1388,"[[42.430459205100064, -83.001431000000053], [42.430459205100064, -82.993843000000055], [42.436947803400066, -82.993843000000055], [42.436947803400066, -83.001431000000053]]",0.29358267952
293.0,88.4624149203,1389,"[[42.430459205100064, -82.993843000000055], [42.430459205100064, -82.986255000000057], [42.436947803400066, -82.986255000000057], [42.436947803400066, -82.993843000000055]]",0.301919504848
290.0,94.9506921172,1390,"[[42.430459205100064, -82.986255000000057], [42.430459205100064, -82.978667000000058], [42.436947803400066, -82.978667000000058], [42.436947803400066, -82.986255000000057]]",0.327416179714
297.0,91.9170807302,1391,"[[42.430459205100064, -82.978667000000058], [42.430459205100064, -82.97107900000006], [42.436947803400066, -82.97107900000006], [42.436947803400066, -82.978667000000058]]",0.309485120304
253.0,89.062758714,1392,"[[42.430459205100064, -82.97107900000006], [42.430459205100064, -82.963491000000062], [42.436947803400066, -82.963491000000062], [42.436947803400066, -82.97107900000006]]",0.352026714284
178.0,50.9723299742,1393,"[[42.430459205100064, -82.963491000000062], [42.430459205100064, -82.955903000000063], [42.436947803400066, -82.955903000000063], [42.436947803400066, -82.963491000000062]]",0.286361404349
186.0,52.7306986749,1394,"[[42.430459205100064, -82.955903000000063], [42.430459205100064, -82.948315000000065], [42.436947803400066, -82.948315000000065], [42.436947803400066, -82.955903000000063]]",0.283498379973
75.0,23.8941542804,1395,"[[42.430459205100064, -82.948315000000065], [42.430459205100064, -82.940727000000066], [42.436947803400066, -82.940727000000066], [42.436947803400066, -82.948315000000065]]",0.318588723739
8.0,2.04301592708,1396,"[[42.430459205100064, -82.940727000000066], [42.430459205100064, -82.933139000000068], [42.436947803400066, -82.933139000000068], [42.436947803400066, -82.940727000000066]]",0.255376990885
1.0,0.0846857428551,1398,"[[42.430459205100064, -82.92555100000007], [42.430459205100064, -82.917963000000071], [42.436947803400066, -82.917963000000071], [42.436947803400066, -82.92555100000007]]",0.0846857428551
67.0,21.5177102685,1400,"[[42.436947803400066, -83.289774999999992], [42.436947803400066, -83.282186999999993], [42.443436401700069, -83.282186999999993], [42.443436401700069, -83.289774999999992]]",0.321159854754
36.0,10.0631460547,1401,"[[42.436947803400066, -83.282186999999993], [42.436947803400066, -83.274598999999995], [42.443436401700069, -83.274598999999995], [42.443436401700069, -83.282186999999993]]",0.279531834854
